station_id,date_start,date_end,geo_lon,geo_lat,height,name
1490,1947-01-01,2020-11-09,9.4795,47.6454,394,Friedrichshafen
1492,1958-01-01,2003-12-31,7.7348,47.7819,852,Malsburg-Marzell-Friedrichsheim
1493,1992-07-01,1995-12-31,11.0159,50.4788,793,Friedrichshöhe
1503,1947-02-01,2020-11-09,7.9022,53.0643,6,Friesoythe-Altenoythe
1504,2000-07-01,2020-11-09,9.2799,51.119,172,Fritzlar (Flugplatz)
1505,1975-01-01,2007-10-31,9.2833,51.1333,222,Fritzlar-Kasseler Warte
1513,1947-01-01,1962-11-30,8.1027,50.6588,653,Fuchskauten
1515,1969-01-01,2003-07-31,11.2667,48.2,519,Fürstenfeldbruck
1522,1947-06-01,1955-03-31,10.9640,49.4811,313,Fürth/Bayern (A)
1526,1949-01-01,2020-11-09,9.6533,50.5668,242,Fulda-Horas
1544,1947-01-01,2020-11-09,11.3941,52.5129,47,Gardelegen
1550,1936-01-01,2020-11-09,11.0621,47.483,719,Garmisch-Partenkirchen
1552,1995-11-01,1996-04-30,14.3817,53.2066,13,Gartz/Oder
1568,1958-05-01,1982-12-31,10.7743,50.6549,916,Gehlberg-Schmücke
1572,1982-12-01,2020-11-09,6.0392,50.9593,80,Geilenkirchen (Flugplatz)
1580,1884-07-01,2020-11-09,7.9548,49.9859,110,Geisenheim
1583,1947-01-01,1970-12-31,13.7732,50.7719,823,Geisingberg
1584,2009-06-01,2020-11-09,8.6473,47.9242,672,Geisingen
1586,1961-07-01,1968-04-30,12.6279,47.8774,610,Traunstein-Geißing
1587,1998-01-01,2020-11-09,11.4289,48.9481,536,Gelbelsee
1590,1963-10-01,2020-11-09,6.2463,51.4942,37,Geldern-Walbeck
1593,1935-01-01,1974-04-30,9.1989,50.2027,190,Gelnhausen
1602,1970-01-01,2020-11-09,7.9930,48.433,177,Ohlsbach
1605,1953-01-01,2020-11-09,12.1601,52.3875,35,Genthin
1612,1952-01-01,2020-11-09,12.1289,50.8813,311,Gera-Leumnitz
1617,1952-01-01,2007-12-31,11.1317,51.7259,210,Gernrode
1619,1956-01-01,2005-12-31,8.4887,49.7622,90,Gernsheim
1621,1949-01-01,1963-12-31,9.9146,50.2766,550,Geroda-Platz
1623,1996-03-01,2002-11-30,9.9174,50.4477,530,Gersfeld
1638,1949-01-01,1984-04-30,8.6551,50.591,158,Gießen (Lahntal)
1639,1939-01-01,2020-11-09,8.6439,50.6017,203,Gießen/Wettenberg
1645,1949-01-01,2020-11-09,9.0500,50.9656,340,Gilserberg-Moischeid
1666,1971-01-01,2020-11-09,9.5058,54.8273,12,Glücksburg-Meierwik
1667,1948-01-01,2006-12-31,9.4295,53.797,1,Glückstadt
1672,1974-01-01,1978-06-30,6.1667,51.6833,19,Goch
1684,1880-01-01,2020-11-09,14.9506,51.1622,238,Görlitz
1689,1936-01-01,2004-06-30,11.3061,49.7656,443,Gößweinstein
1691,1927-01-01,2020-11-09,9.9507,51.5002,167,Göttingen
1694,1947-01-01,2020-11-09,12.1033,53.606,58,Goldberg
1709,1952-01-01,1990-12-31,13.9392,50.8496,360,"Gottleuba, Bad"
1721,1991-01-01,2020-11-09,11.2239,49.664,506,Gräfenberg-Kasberg
1735,1995-12-01,2020-11-09,13.6290,48.7894,628,Grainet-Rehberg
1736,1951-01-01,2020-11-09,10.6797,53.5731,27,Grambek
1748,1936-01-01,2005-03-31,9.2620,50.4788,608,Grebenhain-Herchenhain
1757,1898-03-01,2020-11-09,13.4056,54.0967,2,Greifswald
1758,1947-01-01,1977-12-31,13.4500,54.1,2,Greifswald-Wieck
1759,1947-08-01,2020-11-09,13.9102,54.2437,12,Greifswalder Oie
1762,1945-01-01,2006-12-31,12.1777,50.6249,270,Greiz-Dölau
1766,1982-01-01,2020-11-09,7.6969,52.1344,48,Münster/Osnabrück
1792,2020-08-13,2020-11-09,7.4815,52.7553,27,Groß Berßen
1803,1967-01-01,2020-11-09,12.3238,54.0714,34,Groß Lüsewitz
1831,1983-09-01,2004-08-27,13.1353,49.1126,1449,Großer Arber (Ost)
1832,1982-11-01,2020-11-09,13.1338,49.1129,1436,Großer Arber
1833,1947-01-01,1982-10-31,13.2801,49.0851,1307,Grosser Falkenstein
1834,1951-01-01,1978-06-30,10.4665,50.8519,913,Grosser Inselsberg
1844,1959-01-01,1981-12-31,11.9004,47.9411,517,Feldkirchen-Westerham-Lenzmühle
1849,1949-01-01,1960-12-31,11.5728,48.8126,408,Großmehring-Theißing
1863,1995-03-01,2020-11-09,9.1854,50.2667,258,Gründau-Breitenborn
1869,1973-01-01,2020-11-09,13.9338,53.3153,56,Grünow
1873,1957-05-01,1998-12-31,10.2380,51.7956,300,"Grund, Bad"
1874,1980-04-01,1992-11-24,10.2167,51.8,320,"Grund, Bad (Erzbergwerk)"
1875,1951-01-01,2002-12-31,9.7364,48.9354,492,"Gschwend, Kr. Ostalb"
1886,2009-11-26,2020-11-09,10.2607,48.4878,444,Günzburg
1890,1947-01-01,1950-12-31,12.2167,53.7667,30,Güstrow-Schabernack
1891,1938-01-01,2002-03-31,8.3577,51.8771,73,Rheda-Wiedenbrück-Lintel
1892,1975-06-01,2013-10-27,8.3005,51.9298,72,Gütersloh (Flugplatz)
1902,1984-11-01,2000-12-31,10.7448,49.1273,413,Gunzenhausen (Altmühlsee)
1920,1978-06-01,2007-12-31,7.4895,51.4129,100,Hagen-Fley
1922,1979-01-01,1986-02-28,7.4717,51.3598,111,Hagen (Stadtsparkasse)
1929,1947-01-01,2001-07-31,10.3368,51.8597,567,Hahnenklee
1957,1951-01-01,2015-03-23,11.9499,51.5138,93,Halle-Kröllwitz
1960,1851-01-01,1975-12-31,11.9671,51.4831,102,Halle (Stadt)
1963,1969-01-01,2020-11-09,8.5133,54.5742,4,Hallig Hooge
1964,1952-01-01,2020-11-09,6.3821,49.9445,328,Olsdorf
1972,1912-01-01,1962-09-30,10.2415,53.4793,35,Hamburg-Bergedorf
1973,1947-01-01,1954-12-31,9.9874,53.5598,14,Hamburg-Botanischer Garten
1975,1936-01-01,2020-11-09,9.9881,53.6332,14,Hamburg-Fuhlsbüttel
1979,1951-01-01,2006-12-31,10.1462,53.4213,2,Hamburg-Kirchwerder
1981,1962-05-01,2020-11-09,9.8957,53.4777,3,Hamburg-Neuwiedenthal
1986,1978-06-01,1988-04-30,10.1804,53.4699,1,Hamburg-Reitbrook
1987,1956-01-01,2000-02-29,9.9662,53.5467,47,Hamburg-Sankt Pauli
1990,1951-01-01,2006-12-31,10.1293,53.5853,18,Hamburg-Wandsbek
1993,1940-01-01,2020-11-09,9.3896,52.0848,68,Hameln
2000,1995-06-01,1996-09-30,8.9243,50.1205,106,Hanau
2005,1961-01-01,1994-12-31,10.5987,52.7199,108,Hankensbüttel
2014,1936-01-01,2020-11-09,9.6779,52.4644,59,Hannover
2023,1998-01-01,2020-11-09,10.7062,48.7918,501,Harburg
2039,1936-01-01,2020-11-09,10.5699,51.9002,201,"Harzburg, Bad"
2044,1945-05-01,2020-11-09,11.1367,51.652,404,Harzgerode
2048,1951-01-01,1959-12-31,9.6038,53.6342,3,Haseldorf
2053,1963-01-01,1975-12-31,10.8631,51.6868,461,Hasselfelde
2055,1987-11-13,2014-12-28,10.4947,50.0493,292,Haßfurt
2069,1936-01-01,1975-05-31,13.0670,48.8629,648,Hausstein
2074,1947-01-01,2020-11-09,8.9800,48.3752,518,Hechingen
2078,1937-01-01,2002-06-30,9.0853,54.2181,10,Weddingstedt
2080,1935-01-01,2012-09-12,8.6676,49.4206,110,Heidelberg
2081,1936-01-01,1960-12-31,8.7251,49.3981,561,Königstuhl
2083,1949-01-01,1958-12-31,8.6051,49.4192,110,Heidelberg-Grenzhof
2088,1947-01-01,2005-04-30,10.1307,48.6765,498,Heidenheim/Brenz
2092,1952-02-01,1990-12-31,7.9949,50.1691,496,Heidenrod-Mappershain
2093,1969-01-01,1982-09-30,9.8227,53.8562,30,Heidmoor
2095,1947-07-01,2003-10-31,9.2333,49.1448,167,Heilbronn
2100,2018-12-01,2019-11-17,7.9119,54.186,4,Helgoland-Düne
2110,1963-01-01,2020-11-09,6.1042,51.0411,57,Heinsberg-Schleiden
2115,1952-05-01,2020-11-09,7.8920,54.175,4,Helgoland
2120,1947-03-01,2006-12-31,11.0219,52.2164,140,Helmstedt
2122,1970-01-01,2002-05-31,9.0095,53.9701,2,"Helse, Kr. Dithmarschen"
2147,1936-01-01,2007-12-31,8.6865,52.1264,77,Herford
2151,1947-01-01,1991-08-31,10.1705,51.0048,215,Herleshausen
2158,1951-01-01,2009-01-01,8.4430,48.8042,350,"Herrenalb, Bad"
2159,1978-04-01,1985-03-31,8.8541,48.5915,434,Herrenberg
2160,1991-01-01,2000-12-31,10.6904,50.8444,360,Herrenhof
2166,1951-01-01,1991-05-02,14.7500,51.0167,344,Herrnhut
2167,1948-01-01,2012-03-31,7.3356,49.7672,302,Niederwörresbach
2171,1949-01-01,2020-11-09,9.7377,50.852,272,"Hersfeld, Bad"
2173,1976-01-01,2007-12-31,7.1548,51.589,60,Herten
2174,1991-10-01,2020-11-09,10.3695,51.6255,238,Herzberg
2201,1931-04-14,2020-11-09,13.1044,54.575,1,Hiddensee-Vitte
2206,1953-03-01,2008-02-29,9.8838,52.1408,117,Hildesheim
2207,1974-03-01,1978-12-31,9.9500,52.1833,91,Hildesheim (Flugplatz)
2211,1937-01-01,2020-11-09,7.6528,50.7371,295,Hilgenroth
2221,1980-01-01,1999-10-31,10.4371,47.5408,1053,Hindelang-Unterjoch
2223,1991-01-01,2001-12-31,10.5687,50.3674,300,Hindfeld
2225,1922-01-01,1984-09-30,14.3667,50.9167,385,Hinterhermsdorf
2226,1991-01-01,2002-09-30,10.9106,50.4707,668,Eisfeld-Waffenrod-Hinterrod
2228,1946-01-01,2005-03-31,8.1055,47.8983,883,Hinterzarten
2244,1946-01-01,2005-09-01,8.1627,47.7327,1008,Höchenschwand
2250,1941-01-01,2006-07-31,12.8645,49.1279,403,Höllenstein (Kraftwerk)
2252,1947-01-01,2020-11-09,14.7457,50.899,270,Bertsdorf-Hörnitz
2253,1983-10-01,1996-07-31,8.2833,54.7667,10,Hörnum/Sylt
2260,1949-01-01,2006-12-31,11.9077,50.323,474,Hof (Stadt)
2261,1947-01-01,2020-11-09,11.8760,50.3123,565,Hof
2264,1948-01-01,2002-11-30,9.4786,51.5337,242,Hofgeismar-Beberbeck
2268,1949-01-01,2006-12-31,10.5156,50.1352,263,Hofheim
2289,1953-07-01,1966-12-31,12.3333,52.6667,28,Hohennauen
2290,1781-01-01,2020-11-09,11.0108,47.8009,977,Hohenpeißenberg
2297,1972-06-01,1995-11-30,9.7127,54.1195,80,Hohenwestedt
2302,1991-01-01,1992-12-31,11.4847,50.9632,317,Hohlstedt-Kötschau
2303,1969-01-01,2020-11-09,9.5390,54.3146,10,Hohn
2306,1977-11-01,2020-11-09,10.6732,54.3194,8,Hohwacht
2315,2000-06-01,2020-11-09,13.1666,51.7657,81,Holzdorf (Flugplatz)
2318,1998-08-01,2000-01-31,7.9133,50.2182,397,Holzhausen a.d. Haide
2319,1982-12-01,2020-11-09,11.6961,47.8823,685,Holzkirchen
2323,1951-01-01,2020-11-09,9.4953,51.8529,110,"Bevern, Kr. Holzminden"
2324,1975-06-01,2008-09-30,9.5447,51.7659,440,Holzminden-Silberborn
2327,1951-01-01,2000-06-30,9.0032,50.7316,250,Homberg/Ohm
2331,1970-01-01,2002-12-31,7.3533,49.3278,235,Homburg/Saar
2338,1974-06-01,2005-12-23,7.5500,52.3333,39,Hopsten (Flugplatz)
2344,1943-01-01,1964-03-31,11.6980,50.1511,582,Horlachen
2349,1953-01-01,2020-11-09,8.2033,48.6136,1138,Hornisgrinde
2352,1957-01-01,1971-08-31,8.0177,47.6227,712,Hottingen
2354,1947-02-01,1959-12-31,14.2426,51.4379,118,Hoyerswerda (Ph)
2360,1936-01-01,1978-04-30,11.6769,48.6018,438,Hüll
2362,1982-10-01,2020-11-09,7.4843,50.5651,328,Hümmerich
2374,1891-01-01,1974-06-30,9.0564,54.4752,3,Husum
2377,1981-01-01,2020-11-09,7.5895,47.7001,362,Kandern-Gupf
2385,1974-04-01,2020-11-09,7.3264,49.6927,376,Idar-Oberstein
2388,1990-06-01,2003-12-31,7.6322,48.0419,193,Ihringen
2396,1947-01-01,1950-12-31,10.6833,51.8667,260,Ilsenburg
2406,1980-07-01,2002-11-30,9.6520,49.2967,209,Ingelfingen
2409,1941-01-01,1953-12-31,11.4539,48.7662,360,Ingolstadt (Flussmeisterstelle)
2410,1974-01-01,2020-11-09,11.5362,48.7112,364,Ingolstadt (Flugplatz)
2417,1959-01-01,1977-12-31,12.0307,48.1644,621,Mittbach
2422,1938-01-01,1978-06-30,7.7644,51.3768,230,Iserlohn-Westig
2423,1947-01-01,2005-07-01,10.0416,47.6894,712,Isny
2429,1988-03-01,2020-11-09,9.5696,53.9897,21,Itzehoe
2436,1995-01-01,2006-12-31,13.2344,52.0547,55,Jänickendorf
2437,1971-01-01,2020-11-09,9.5203,54.457,21,Schleswig-Jagel
2444,1824-01-01,2020-11-09,11.5830,50.9251,155,Jena (Sternwarte)
2451,1991-01-01,2001-08-31,12.9583,51.7954,77,Jessen/Elster
2456,1940-01-01,2005-08-26,7.8806,53.5322,7,Jever
2464,1951-01-01,1990-10-31,9.6752,53.5316,1,Jork
2465,1981-05-01,1990-12-31,9.7376,53.5083,1,Jork-Moorende
2474,1976-01-01,2008-12-31,6.4093,50.9104,91,Jülich (Forsch.-Anlage)
2475,1967-01-01,1980-12-31,13.1009,52.0,75,Jüterbog
2477,1970-04-01,2008-12-31,7.9597,47.5938,728,Jungholz (Kühmoos)
2480,1947-01-01,2020-11-09,8.9930,50.0643,108,Kahl/Main
2482,1978-12-01,1980-04-30,8.4887,51.1801,741,Kahler Asten (A)
2483,1926-11-01,2020-11-09,8.4891,51.1803,839,Kahler Asten
2485,2011-05-01,2020-11-09,9.6871,48.917,489,Kaisersbach-Cronhütte
2486,1901-01-01,2020-11-09,7.7557,49.4262,271,Kaiserslautern
2488,1946-01-01,2002-09-30,10.7876,48.7701,516,Kaisheim-Neuhof
2493,1980-01-01,1994-05-31,10.3667,54.4333,2,Kalifornien
2494,1993-01-01,2013-09-30,6.2688,51.7329,31,Kalkar
2497,1947-01-01,2020-11-09,6.5264,50.5014,505,Kall-Sistig
2502,1951-02-01,1956-12-31,10.1348,51.318,447,"Heiligenstadt, Heilbad-Kalteneber"
2503,1951-01-01,2003-05-05,10.1455,50.6266,487,Kaltennordheim
2506,1947-01-01,1963-08-31,14.0833,51.2667,270,Kamenz
2521,1950-01-01,1994-03-31,11.2961,48.6765,374,Karlshuld
2522,1876-01-01,2008-10-31,8.3641,49.0382,112,Karlsruhe
2532,1951-01-01,2013-10-31,9.4424,51.2963,231,Kassel
2533,1946-07-01,1977-06-30,9.4506,51.334,198,Kassel-Harleshausen
2536,1983-09-01,1992-12-31,9.4145,51.3173,283,Kassel-Wilhelmshöhe (A)
2542,1970-05-01,2016-03-31,10.6007,47.8652,716,Kaufbeuren
2543,1968-01-01,2008-12-31,10.8609,48.0916,585,Kaufering
2546,1988-10-01,2003-12-31,7.8800,48.5576,141,Kehl-Odelshofen
2559,1952-01-01,2020-11-09,10.3348,47.7233,705,Kempten
2564,1974-01-01,2020-11-09,10.1424,54.3776,28,Kiel-Holtenau
2565,1940-01-01,1988-10-15,10.0929,54.3378,17,Kiel-Kronshagen
2573,1987-06-10,2020-11-09,12.7717,47.9588,470,Waging am See-Schnöbling
2575,2007-05-22,2020-11-09,9.9800,49.1804,426,Kirchberg/Jagst-Herboldshausen
2578,1865-01-01,2020-11-09,11.4341,53.9995,12,Kirchdorf/Poel
2597,1946-01-01,2020-11-09,10.0792,50.224,282,"Kissingen, Bad"
2600,1982-11-01,2020-11-09,10.1781,49.7363,193,Kitzingen
2601,1936-01-01,2020-11-09,8.4469,50.2218,826,Kleiner Feldberg/Taunus
2609,1974-09-01,1981-03-31,10.3293,53.9587,40,Klein Rönnau
2618,1958-01-01,2020-11-09,10.4803,50.8458,732,Kleiner Inselsberg
2621,1956-01-01,1969-12-31,13.2134,52.4045,42,Kleinmachnow
2627,1996-07-01,2020-11-09,13.8845,51.5554,128,Klettwitz
2629,1904-10-01,2020-11-09,6.0954,51.7612,46,Kleve
2638,1947-01-01,2020-11-09,8.7548,48.1054,974,Klippeneck
2641,1994-10-01,2020-11-09,12.9065,51.5185,85,Klitzschen bei Torgau
2654,1949-01-01,1983-10-31,8.7554,49.0265,200,Knittlingen
2656,1970-07-01,1989-12-31,7.5906,50.3519,96,Koblenz
2657,1951-01-01,2008-01-31,7.5992,50.3369,85,Koblenz-Horchheim
2665,1936-01-01,1984-12-31,6.9712,50.9615,45,Köln-Botanischer Garten
2667,1957-07-01,2020-11-09,7.1575,50.8646,92,Köln-Bonn
2677,1951-01-01,2001-08-31,8.4285,48.1413,730,Königsfeld/Schwarzwald
2680,1951-01-01,2020-11-09,10.4456,50.284,289,"Königshofen, Bad"
2689,1950-01-01,1960-12-31,9.6527,53.2279,40,Königsmoor
2691,1994-04-01,2008-12-31,11.2173,48.6707,378,Königsmoos-Untermaxfeld
2693,1942-01-01,2003-12-31,8.4698,50.1855,380,Königstein/Taunus
2700,1961-01-01,2020-11-09,11.4872,48.8302,416,Kösching
2701,1945-07-01,2007-03-31,11.7252,51.1329,136,"Kösen, Bad"
2703,1998-01-01,2000-10-10,9.3239,51.855,496,Köterberg
2704,1993-10-01,2020-11-09,12.0094,51.7511,76,Köthen (Anhalt)
2708,1991-08-01,2020-11-09,11.0805,47.6652,742,"Kohlgrub, Bad (Rosshof)"
2712,1959-07-01,2020-11-09,9.1307,47.6952,428,Konstanz
2713,1947-01-01,1974-12-31,9.1634,47.6605,398,Konstanz (Stadtgärtnerei)
2717,1989-06-01,2005-12-31,8.8309,51.2662,395,Korbach-Lengefeld
2738,1971-02-01,1998-02-01,11.7442,47.645,800,Kreuth
2750,1949-01-01,2020-11-09,11.3209,50.2523,312,Kronach
2757,1961-01-01,1983-12-31,7.7020,47.9077,238,"Krozingen, Bad"
2758,1980-07-01,1990-06-30,7.6578,47.9585,202,"Krozingen, Bad-Hausen"
2761,1951-01-01,1990-10-31,10.4163,48.251,520,Krumbach-Edenhausen
2770,1973-07-01,1974-08-31,10.2359,53.9015,35,Kükels
2773,1974-01-01,2020-11-09,11.9016,49.4283,417,Kümmersbruck
2775,1946-01-01,1980-06-30,9.6925,49.2795,225,Künzelsau
2780,1960-01-01,1982-05-31,11.4494,50.1003,330,Kulmbach
2783,1966-09-01,1992-08-31,12.1513,48.5126,436,Kumhausen
2790,1970-01-01,1981-08-31,7.4134,49.5592,296,Kusel-Fünfbirken
2794,1945-05-01,2020-11-09,12.4093,52.9363,40,Kyritz
2796,2000-06-01,2020-11-09,12.2790,53.9156,40,Laage (Flugplatz)
2798,1975-01-01,1998-05-31,6.1500,51.6,32,Laarbruch
2812,1950-01-01,2020-11-09,7.8280,48.3647,156,Lahr
2814,1949-01-01,2020-11-09,9.7645,48.5121,685,Merklingen
2821,1948-01-01,1957-12-31,10.0157,51.9603,214,Lamspringe
2829,1969-01-01,2018-07-10,10.9144,48.0772,621,Landsberg (Flugplatz)
2830,1950-01-01,1967-12-31,10.8709,48.0349,602,Landsberg/Lech
2831,1947-01-11,2008-03-31,12.1132,48.5357,393,Landshut
2843,1990-07-19,2015-12-31,8.6547,50.0075,125,Langen (BZ)
2856,1993-06-01,2020-11-09,13.0878,51.9173,91,Langenlipsdorf
2857,1947-04-01,1958-11-30,10.6568,51.1173,175,"Langensalza, Bad"
2861,1951-01-01,1986-06-30,7.4775,53.7445,5,Langeoog
2872,1947-01-01,1950-12-31,7.3489,52.8457,15,Lathen
2878,1947-04-01,2020-11-09,11.8786,51.3909,117,"Lauchstädt, Bad"
2879,1949-01-01,1985-12-31,9.7142,49.5781,199,Lauda-Königshofen-Gerlachsheim
2886,1970-01-01,2020-11-09,9.9097,48.2176,539,Laupheim
2889,1971-01-01,1991-09-30,10.4737,51.6323,300,"Lauterberg, Bad (A)"
2897,1990-08-30,2020-11-09,9.2857,50.5808,522,Lautertal-Hörgenau
2905,1969-01-01,2020-11-09,10.8507,48.1849,550,Lechfeld
2906,1951-01-01,1975-02-28,8.9808,54.775,5,Leck (A)
2907,1971-01-01,2020-11-09,8.9514,54.7903,7,Leck
2912,1956-03-01,1974-11-30,9.8791,54.7419,9,Lehbek
2915,1947-01-01,1961-12-31,11.4500,50.4833,640,Lehesten/Thüringer Wald
2920,1978-09-01,1997-06-30,12.5121,48.7654,365,Leiblfing
2923,1955-01-01,1970-05-31,10.6124,47.9116,663,Leinau
2925,1957-01-01,2020-11-09,10.3123,51.3933,356,Leinefelde
2926,1971-01-01,1989-12-31,10.2333,48.4333,477,Leipheim (Flugplatz)
2928,1863-12-01,2020-11-09,12.4462,51.3151,138,Leipzig-Holzhausen
2931,1957-08-01,1972-04-30,12.3962,51.392,128,Leipzig-Mockau
2932,1934-01-01,2020-11-09,12.2396,51.4348,131,Leipzig/Halle
2947,1962-04-01,2020-11-09,8.0348,51.1333,286,Lennestadt-Theten
2949,1947-08-01,2002-01-31,9.5275,48.5396,758,Lenningen-Schopfloch
2950,1962-04-01,2006-12-31,10.8844,54.219,14,Lensahn
2951,1994-10-01,2020-11-09,11.4864,53.1007,20,Lenzen/Elbe
2953,1961-01-01,2020-11-09,8.2308,47.8597,852,Lenzkirch-Ruhbühl
2954,1987-04-01,2004-12-28,8.1788,47.8919,990,Lenzkirch-Saig
2961,1998-01-01,2020-11-09,10.2737,54.4996,31,Leuchtturm Kiel
2963,1946-01-01,1978-12-31,12.0333,51.3167,92,Leunawerke
2968,1945-01-01,2020-11-09,6.9777,50.9894,43,Köln-Stammheim
2985,1991-01-01,2020-11-09,14.2093,50.9383,321,Lichtenhain-Mittelndorf
2996,1947-01-01,1960-12-31,8.7287,48.7726,352,"Liebenzell, Bad (LUBW)"
3001,1965-01-01,1990-05-31,7.6770,48.0674,284,Liliental
3004,1949-01-01,1999-06-30,8.0605,50.4116,185,Limburg/Lahn-Offheim
3007,1947-01-01,1955-12-31,8.3980,49.4111,96,Limburgerhof
3015,1906-04-01,2020-11-09,14.1180,52.2085,98,Lindenberg
3016,1970-06-01,1988-04-30,9.8878,47.598,760,Lindenberg/Allgäu
3017,1984-07-01,2010-04-30,8.7823,49.68,341,Lindenfels
3018,1973-04-01,2005-12-31,8.7804,49.7117,445,Lindenfels-Winterkasten
3023,1951-01-01,2020-06-05,7.3081,52.5181,22,Lingen
3028,1951-01-01,2020-11-09,8.8388,51.7854,157,"Lippspringe, Bad"
3031,1980-12-01,2020-11-09,8.3945,51.6336,92,Lippstadt-Bökenförde
3032,1937-01-01,2020-11-09,8.4125,55.011,25,List auf Sylt
3034,1991-01-01,2020-11-09,11.6350,50.4505,496,"Lobenstein, Bad"
3042,1993-07-01,2020-11-09,8.2386,50.5617,230,Löhnberg-Obershausen
3044,1946-01-01,2018-06-01,7.7472,52.7198,22,Löningen
3045,1993-05-01,2007-06-30,7.8763,52.7432,27,Löningen-Hagel
3046,1980-02-01,1991-03-31,7.7333,52.7333,20,Löningen-Schnetlage
3056,1947-01-01,2005-10-31,9.6100,50.0103,161,Lohr/Main-Steinbach
3062,1951-01-01,1989-05-31,7.8197,50.0352,100,Lorch/Rhein
3076,1947-01-01,1956-12-31,8.4246,49.4606,95,Ludwigshafen-Mundenheim
3082,1967-01-01,1974-12-31,13.8833,51.9333,56,Lübben
3083,1991-10-01,2020-11-09,13.8797,51.9267,57,Lübben-Blumenfelde
3085,1950-03-01,1985-02-28,10.6915,53.8773,15,Lübeck
3086,1985-03-01,2020-11-09,10.6989,53.8025,15,Lübeck-Blankensee
3088,1890-01-01,1973-06-30,10.7040,53.8953,5,Lübeck-Werft
3093,1954-12-01,2020-11-09,11.1374,52.9724,16,Lüchow
3096,1940-01-01,1995-12-31,7.6359,51.2131,444,Lüdenscheid (Zeppelin-Gymnasium)
3098,1993-12-23,2020-11-09,7.6425,51.2452,387,Lüdenscheid
3101,1950-01-01,1995-09-30,7.4128,51.7694,58,Lüdinghausen
3103,1947-05-01,1997-12-31,10.4240,53.2657,11,Lüneburg
3113,1991-01-01,1991-07-31,10.7201,50.7663,528,Luisenthal (Talsperre)
3126,1881-01-01,2020-11-09,11.5827,52.1029,79,Magdeburg
3135,1955-05-01,1983-03-31,9.5820,49.0643,473,Mainhardt-Ziegelbronn
3137,1948-01-01,2020-11-09,8.2139,49.9656,195,Mainz-Lerchenberg (ZDF)
3138,1979-01-01,1989-02-16,8.1668,49.9798,200,Mainz-Finthen
3139,1983-11-01,2004-12-31,11.2965,48.2166,509,Maisach-Gernlinden
3145,1998-12-01,2008-09-01,10.5528,54.18,30,"Malente, Bad-Gremsmühlen"
3147,1953-01-01,2020-08-02,12.2179,48.7725,418,Mallersdorf-Pfaffenberg/Niederbayern
3155,1961-11-01,2020-11-09,6.8009,50.1015,413,Manderscheid-Sonnenhof
3158,1985-01-01,2020-11-09,14.5452,52.5468,12,Manschnow
3160,1952-01-01,1980-12-31,11.4139,51.6084,240,Vatterode-Gräfenstuhl
3164,1946-01-01,2020-11-09,8.7746,50.8492,187,"Cölbe, Kr. Marburg-Biedenkopf"
3166,1955-08-01,2020-11-09,13.1469,50.651,639,Marienberg
3167,1962-12-01,2020-11-09,7.9603,50.6621,547,"Marienberg, Bad"
3170,2000-07-03,2010-04-30,11.2405,54.4937,5,Marienleuchte
3196,1902-01-01,2020-11-09,11.9319,53.3223,81,Marnitz
3204,1983-11-01,2020-11-09,10.8815,50.7335,429,Martinroda
3211,1942-01-01,1956-12-31,13.5747,48.9359,1011,Mauth-Finsterau
3212,1961-01-01,2002-12-31,7.2300,50.3249,230,Mayen
3222,1961-01-01,1978-12-31,9.1403,52.3411,60,Meerbeck
3223,1947-01-01,1977-09-30,9.2753,47.6985,460,Meersburg
3226,2006-08-01,2020-11-09,11.5109,51.7259,107,Aschersleben-Mehringen
3227,1933-01-01,1980-11-30,8.9842,51.8936,216,"Meinberg, Bad"
3228,1979-08-01,1997-03-31,7.6670,51.0976,506,Meinerzhagen (A)
