station_id,date_start,date_end,geo_lon,geo_lat,height,name
5047,1948-01-01,1995-12-31,8.1933,47.9394,870,Titisee-Neustadt-Langenordnach
5049,1957-01-01,2008-05-01,8.1460,47.8991,846,Titisee-Neustadt-Titisee
5059,1982-10-01,2002-12-31,7.9988,47.7279,781,Todtmoos
5063,1936-01-01,2007-05-31,11.5819,47.7566,724,"Tölz, Bad"
5064,2004-12-01,2020-11-09,6.4437,51.2897,37,Tönisvorst
5067,1937-01-01,1966-09-30,9.5628,51.7643,491,Torfhaus im Solling
5068,1936-01-01,1990-12-31,13.0000,51.5833,80,Torgau
5074,1936-01-01,1960-12-31,12.6566,47.8663,626,Traunstein-Sparz
5075,1971-10-01,2004-06-30,12.6182,47.8516,635,Traunstein-Axdorf
5078,1940-01-01,2020-11-09,10.8892,53.9619,2,Travemünde
5088,1991-01-01,2000-12-31,13.2460,54.5337,3,Trent
5094,1949-01-01,2001-12-31,8.2283,48.1316,683,Triberg
5095,1975-07-01,2001-09-01,8.2330,48.1288,700,Triberg (Kurpark)
5097,1991-01-01,2020-11-09,12.7675,54.0661,10,Tribsees
5099,1907-05-01,2020-11-09,6.6131,49.7326,132,Trier-Zewen
5100,1937-01-01,2020-11-09,6.6583,49.7479,265,Trier-Petrisberg
5105,1947-01-01,1973-02-28,9.2472,48.3132,700,Trochtelfingen
5107,1988-06-01,2003-12-31,9.3137,48.2814,769,Trochtelfingen-Wilsingen
5109,2000-07-01,2020-11-09,13.3039,53.5997,69,Trollenhagen
5111,1945-01-01,2020-11-09,12.5396,48.0311,560,Trostberg
5120,1950-01-01,1982-04-30,9.0515,48.5198,370,Tübingen
5127,1991-02-01,2003-12-31,8.8179,48.0083,649,Tuttlingen
5128,1979-06-01,1990-12-31,8.7900,47.9682,668,Tuttlingen-Möhringen-Vorstadt
5133,1998-06-01,2020-11-09,8.9132,51.3344,295,Twistetal-Mühlhausen
5138,1946-01-01,2003-12-31,9.1562,47.7713,446,Überlingen/Bodensee
5142,1947-01-01,2020-11-09,14.0697,53.7444,1,Ueckermünde
5146,1951-01-01,2020-11-09,10.5289,52.9414,50,Uelzen
5149,1951-03-01,2020-11-09,10.1915,49.5741,306,Gollhofen
5154,1974-01-01,1996-09-30,9.9833,48.4,576,Ulm-Wilhelmsburg
5155,1944-01-01,2014-09-01,9.9524,48.3837,567,Ulm
5158,1987-12-01,2020-11-09,11.1759,52.1601,162,Ummendorf
5165,1948-02-01,2006-12-31,10.2898,52.8499,95,Unterlüß
5174,1975-01-01,2005-12-31,9.4003,48.4951,471,"Urach, Bad"
5185,1971-11-01,2006-12-31,11.0704,49.5933,291,Uttenreuth
5226,1987-06-11,2001-11-17,10.9151,47.953,708,Vilgertshofen
5229,1947-01-01,2020-11-09,8.4608,48.0453,719,Villingen-Schwenningen
5236,1959-01-01,1979-12-31,8.3112,52.8318,51,Visbek
5244,1961-01-01,1982-02-28,6.8612,49.2581,220,Völklingen-Stadt
5245,1976-01-01,1999-08-31,6.8804,49.2495,187,Völklingen (Kraftwerk-Fenne)
5249,1987-12-08,1990-12-31,12.1833,47.95,464,Vogtareuth (A)
5250,1936-01-01,2003-12-31,7.6353,48.0908,223,Vogtsburg-Oberrotweil
5252,1947-01-01,1957-12-31,9.5845,52.103,100,Voldagsen
5267,1963-06-01,1975-12-31,11.0222,52.0722,86,Wackersleben
5275,1985-10-01,2020-11-09,8.5374,49.2445,105,Waghäusel-Kirrlach
5277,1998-01-01,2009-06-30,9.1280,50.8119,349,Wahlen
5279,1951-01-01,2020-11-09,9.5749,51.6194,176,Wesertal-Lippoldsberg
5280,1981-04-01,2020-11-09,10.2267,53.9224,35,Wittenborn
5282,1917-01-01,1974-06-30,13.6744,51.1197,246,Wahnsdorf bei Dresden
5284,1978-01-01,1991-12-31,9.3228,48.8279,224,Waiblingen
5289,1983-01-01,2008-04-30,8.5612,48.4918,595,Waldachtal-Lützenhardt
5291,1948-01-01,1961-12-31,8.1558,47.976,1005,Waldau-Jostal
5296,1947-01-01,1989-04-30,9.0658,51.207,376,Waldeck
5300,1951-01-01,2020-11-09,8.3607,50.2596,380,Waldems-Reinborn
5306,1971-12-01,2003-12-31,13.4641,48.9293,940,Waldhäuser (National Park)
5308,1970-04-09,1986-12-31,10.7562,52.8009,72,Waldhof (Lüneburger Heide UBA)
5317,1949-01-01,1957-12-31,12.2979,50.0097,509,Waldsassen
5319,1981-08-01,2020-11-09,9.7076,47.9167,576,"Waldsee, Bad-Reute"
5320,1953-01-01,1991-06-30,8.2388,47.6172,330,Waldshut
5327,1981-07-14,2020-11-09,9.3975,49.5789,404,Walldürn
5335,1981-01-01,2020-11-09,10.5484,50.8963,348,Waltershausen
5344,1941-03-01,2006-12-31,7.9096,53.7865,2,Wangerooge
5347,1998-01-01,2020-11-09,9.1118,51.5039,236,Warburg
5349,1889-07-01,2020-11-09,12.6654,53.5196,73,Waren (Müritz)
5361,1949-01-01,2005-12-31,9.4420,50.6271,270,Wartenberg-Angersbach
5369,1949-01-01,1993-12-31,12.2202,48.0572,443,Wasserburg
5371,1936-01-01,2020-11-09,9.9427,50.4973,921,Wasserkuppe
5377,1948-01-01,1953-09-30,12.9337,47.5714,1923,Watzmannhaus
5397,1947-01-01,2020-11-09,12.1845,49.6663,440,Weiden
5398,1948-01-01,1971-06-30,10.6487,49.1965,425,"Weidenbach, Kr.Ansbach"
5403,1991-11-01,2004-12-31,10.2588,49.59,309,Weigenheim-Reusch
5404,1936-07-01,2020-11-09,11.6946,48.4024,477,Weihenstephan-Dürnast
5410,1947-01-01,1993-06-30,8.2588,50.4732,150,Weilburg (Kläranlage)
5412,1991-05-31,2020-11-09,8.1964,47.6802,771,Weilheim-Bierbronnen
5419,1950-01-01,2007-06-30,11.3076,50.9751,264,Weimar
5424,1949-03-01,2020-11-09,11.3544,51.0177,328,Weimar-Schöndorf
5426,1953-01-01,2020-11-09,8.1213,49.3758,553,Weinbiet
5429,1953-01-01,1984-06-30,9.2920,49.1512,219,Weinsberg
5431,1947-01-01,1976-09-30,11.8000,53.0333,24,Weisen bei Wittenberge
5433,1957-01-01,2020-11-09,6.8120,49.5534,380,Weiskirchen/Saar
5434,1951-01-01,1992-05-31,11.2364,50.0858,317,Weismain
5435,1981-01-01,2003-12-31,8.9073,48.8457,455,Weissach
5440,1879-01-01,2020-11-09,10.9308,49.0115,439,Weißenburg-Emetzheim
5442,1949-04-01,2005-12-31,11.9154,51.2002,109,Weißenfels
5445,1983-02-01,2007-12-31,10.9956,51.212,165,Weißensee-Ottenhausen
5453,1992-06-01,2003-12-31,7.6976,48.188,174,Weisweil-Waldeckhof
5460,1978-12-01,1984-07-31,8.6954,48.1477,655,Wellendingen
5463,1994-12-01,2000-01-31,14.6898,52.0654,58,Wellmitz
5467,1951-01-01,2012-09-21,12.0119,47.7035,1832,Wendelstein
5480,1975-01-01,2020-11-09,7.8879,51.5763,85,Werl
5488,1949-01-01,1986-03-31,10.0482,49.9622,216,"Mühlhausen, Kr. Schweinfurt"
5490,1947-01-01,2020-11-09,10.7686,51.8454,233,Wernigerode
5498,1947-07-10,2004-11-30,9.5428,49.7667,140,Wertheim-Eichel
5514,1936-01-01,1961-12-31,8.3117,54.899,3,Westerland
5515,1965-01-01,1986-12-31,8.3080,54.9231,12,Westerland (UBA)
5516,1948-01-01,2020-11-09,11.0606,54.5283,3,Fehmarn
5533,1990-12-01,2003-12-31,10.5843,51.617,351,Wieda
5538,1999-02-01,2020-11-09,11.1576,47.8827,551,Wielenbach (Demollstr.)
5540,1936-01-01,2012-06-30,8.2603,50.0681,147,Wiesbaden (Süd)
5541,1987-06-01,2020-11-09,8.3170,50.132,263,Wiesbaden-Auringen
5543,1960-01-01,1986-07-31,8.1872,50.0863,235,Wiesbaden-Dotzheim
5546,1986-07-01,2020-11-09,12.4585,52.1207,187,Wiesenburg
5559,1949-01-01,2001-06-30,8.5764,48.7848,383,"Wildbad, Bad-Calmbach"
5560,1946-01-01,2003-11-30,8.5365,48.7501,740,"Wildbad, Bad-Sommerberg"
5562,1995-04-01,2020-11-09,8.6801,48.6516,570,Neubulach-Oberhaugstett
5564,1975-01-01,1992-03-31,6.2167,51.1167,88,Wildenrath
5568,1947-01-01,2001-03-31,9.1081,51.1056,310,"Wildungen, Bad"
5575,1953-01-01,1998-06-30,8.1060,53.5901,1,Wilhelmshaven
5582,1940-01-01,2005-12-31,8.6026,51.294,580,Willingen/Upland
5583,1983-08-01,2006-01-31,8.6673,51.2818,594,Willingen/Upland-Usseln
5609,1994-08-01,2002-03-31,9.4699,48.8031,240,"Winterbach, Rems-Murr-Kreis"
5610,1958-01-01,2008-12-31,8.5268,51.1968,681,Winterberg
5624,1947-01-01,1950-12-31,11.4254,53.9026,13,Wismar
5629,1937-01-01,2020-11-09,12.6445,51.8892,105,Wittenberg
5640,1969-01-01,2020-11-09,7.6672,53.5504,8,Wittmundhafen
5642,2000-07-02,2001-09-28,12.5167,53.1833,72,Wittstock
5643,1994-03-01,2020-11-09,12.4949,53.1864,66,Wittstock-Rote Mühle
5644,1948-01-01,1999-08-31,9.8438,51.3493,133,Witzenhausen
5654,1948-07-01,2007-12-31,10.2296,49.2178,464,Wörnitz-Bottenweiler
5663,1979-01-01,1996-11-30,13.6099,53.4618,118,Woldegk
5664,1958-01-01,2020-11-09,8.2391,48.2953,296,Wolfach
5665,1979-10-01,2010-05-01,9.7970,47.818,677,Wolfegg
5675,1961-01-01,1988-08-31,10.7587,52.4411,56,Wolfsburg
5676,1981-04-01,2020-11-09,10.6892,52.3962,82,Wolfsburg (Südwest)
5681,1981-09-01,1998-12-31,7.6234,49.5811,200,Wolfstein/Pfalz
5688,2018-11-01,2020-11-09,8.1057,47.7003,880,Dachsberg-Wolpadingen
5692,1936-01-01,2020-11-09,8.3659,49.6051,88,Worms
5703,1951-01-01,1986-01-31,9.8949,49.7964,170,Würzburg (Klärwerk)
5705,1947-01-01,2020-11-09,9.9576,49.7704,268,Würzburg
5707,1901-01-01,1953-01-31,9.9280,49.7995,175,Würzburg (Physikalisches-Institut)
5715,1974-01-01,2020-11-09,9.4311,52.4605,57,Wunstorf
5717,1937-01-01,2020-11-09,7.1052,51.2256,134,Wuppertal-Buchenhofen
5719,2004-10-01,2009-12-10,7.2000,51.2051,235,Remscheid
5728,1952-04-01,1981-12-31,12.8714,52.8039,35,Wustrau-Ziethenhorst
5731,1961-01-01,2020-11-09,8.3801,47.6783,398,Wutöschingen-Ofteringen
5732,1887-07-01,2003-06-30,8.5271,54.6928,8,Wrixum/Föhr
5745,1948-07-01,2020-11-09,13.3268,52.9664,51,Zehdenick
5750,1952-09-01,2020-11-09,12.1495,51.0314,264,Zeitz
5761,1903-11-01,1980-12-31,12.0996,51.9642,69,Zerbst
5778,1991-01-01,2004-07-31,13.8989,54.0801,2,Zinnowitz
5779,1971-01-01,2020-11-09,13.7516,50.7314,877,Zinnwald-Georgenfeld
5792,1900-08-01,2020-11-09,10.9848,47.421,2965,Zugspitze
5797,1863-12-03,2020-11-09,12.4329,50.6879,349,Lichtentanne
5800,1998-01-01,2020-11-09,13.2385,49.028,615,Zwiesel
5802,1948-01-01,2003-09-30,13.2137,49.0007,615,Zwieselberg
5821,1961-01-01,1976-12-31,8.7190,52.8482,36,Bassum (A)
5822,1975-10-01,2020-11-09,8.6988,52.863,40,Bassum
5825,1953-07-01,2020-11-09,12.7867,52.6198,40,Berge
5832,1946-01-01,1954-11-30,11.0455,53.1007,50,Dannenberg
5839,1997-07-01,2020-11-09,7.2287,53.3881,0,Emden
5840,1974-06-01,2005-03-31,8.4699,48.6669,600,Enzklösterle
5841,1977-03-01,1979-02-28,8.4667,48.6667,600,Enzklösterle (A)
5851,1997-03-12,2020-11-09,8.8769,51.0806,392,Frankenberg-Geismar
5856,1996-12-31,2020-11-09,13.3532,48.5451,476,Fürstenzell
5871,1998-11-01,2020-11-09,7.2645,49.9462,497,Hahn
5877,1997-03-10,2020-11-09,10.8002,54.316,5,Putlos
5885,1951-01-01,1977-05-31,9.4203,48.6582,289,Kirchheim/Teck-Ötlingen
5890,1951-01-01,1991-07-31,11.0473,47.6777,850,"Kohlgrub, Bad (A)"
5898,1949-03-01,1984-06-30,9.2058,48.8943,287,Ludwigsburg
5904,1978-05-01,2005-01-31,11.7772,48.6493,431,Mainburg
5906,1936-01-01,2020-11-09,8.5585,49.5062,98,Mannheim
5912,1950-01-01,2003-12-31,9.5380,51.0989,169,Malsfeld
5920,1950-01-01,1997-07-31,7.4275,50.4485,91,Neuwied
5930,1981-08-01,2020-11-09,10.0238,54.641,1,Schönhagen (Ostseebad)
5941,1945-01-01,2020-11-09,12.4698,47.6754,686,Reit im Winkl
5971,1951-01-01,1963-02-28,9.6342,48.8787,510,Welzheim (A)
6086,1997-11-01,2000-06-30,13.7590,52.7786,71,Melchow-Schönholz
6091,1997-10-08,2020-11-09,7.6721,53.7674,14,Spiekeroog (SWN)
6093,1998-02-01,2020-11-09,10.4704,53.2139,62,Wendisch Evern
6095,1998-05-01,1999-09-30,13.4486,51.0838,273,Taubenheim-Seeligstadt
6096,1998-07-17,2020-11-09,10.7301,49.1423,416,Altmühlsee
6097,1998-11-04,2020-11-09,12.5014,54.4738,4,Darßer Ort (SWN)
6098,2000-05-03,2010-04-30,9.0237,47.8147,398,Stockach-Espasingen
6099,2000-04-20,2020-11-09,8.7318,47.702,450,Gailingen
6101,1999-12-16,2020-11-09,11.6719,54.1323,51,Bastorf-Kägsdorf (SWN)
6102,1999-03-31,2020-11-09,9.6843,47.5396,397,Lindau (SWN)
6103,2000-06-06,2020-11-09,11.2617,47.4287,923,Mittenwald/Obb.
6105,1998-06-01,2020-11-09,9.8051,54.3194,14,Ostenfeld (Rendsburg)
6106,2002-06-30,2020-11-09,12.7149,53.3311,62,Rechlin
6107,1999-04-14,2020-11-09,9.1035,47.8076,703,Sipplingen (SWN)
6108,2001-06-27,2020-11-09,9.4192,53.7197,7,Ruthenstrom
6109,1998-10-01,2020-11-09,14.3728,53.3837,50,Grambow-Schwennenz
6110,1998-09-01,2004-08-31,13.4949,53.8545,11,Medow-Wussentin
6112,1998-10-01,2000-01-31,13.1430,54.267,2,Stralsund-Devin
6129,1999-05-01,2020-11-09,14.4266,51.0593,290,Sohland/Spree
6136,1982-08-01,1995-04-30,8.3000,50.7,220,Dillenburg-Niederscheld (Kläranlage)
6157,1999-02-01,2020-11-09,8.0808,53.641,8,Wangerland-Hooksiel
6158,1999-07-01,2020-11-09,10.6084,49.2247,455,Weidenbach-Weiherschneidbach
6159,1959-03-01,2020-11-09,7.3196,52.9542,8,Dörpen
6163,1999-10-04,2020-11-09,10.3519,54.1654,27,Dörnick
6170,2000-02-01,2020-11-09,14.7254,52.0192,40,Coschen
6181,1987-06-01,1992-12-31,9.4281,51.3154,218,Kassel-Wilhelmshöhe
6182,2000-04-01,2012-03-27,12.1743,48.7757,404,Mallersdorf-Pfaffenberg
6183,1976-02-01,1989-12-31,8.3268,54.9101,16,Westerland (Wind)
6184,1988-08-01,2009-06-15,8.1667,53.5333,6,Wilhelmshaven (Flugplatz)
6186,2000-04-01,2019-05-27,7.8651,50.1989,268,Nastätten
6189,1971-01-01,1995-08-31,9.3500,53.1333,34,Rotenburg (Wümme) (Flugplatz)
6192,2000-02-01,2008-10-31,7.8458,49.8083,115,"Münster am Stein, Bad"
6196,2000-09-01,2020-11-09,12.0386,50.1587,610,Selb-Spielberg
6197,2000-10-11,2020-11-09,9.2710,51.8664,258,Lügde-Paenbruch
6199,2000-08-01,2020-11-09,13.0418,54.2484,16,Steinhagen-Negast
6211,1987-06-10,2020-11-09,12.1735,47.955,464,Vogtareuth (Kläranlage)
6217,2001-04-01,2020-11-09,6.9351,49.2406,190,Saarbrücken-Burbach
6219,2001-07-01,2001-10-31,11.1043,48.8768,394,Dollnstein-Breitenfurt
6221,1991-09-03,1994-06-30,7.0781,53.5084,6,Krummhörn (Hooge)
6238,2001-11-23,2017-07-29,11.2690,47.9946,675,Starnberg-Perchting
6242,2018-10-19,2020-11-09,7.4890,50.4088,64,Mülheim-Kärlich
6243,2018-07-12,2020-11-09,8.4422,49.2506,96,Philippsburg KKW
6244,2018-07-12,2020-11-09,9.0804,49.365,145,Obrigheim
6245,2018-06-11,2020-11-09,9.1733,49.0423,180,Neckarwestheim KKW
6247,2018-07-01,2020-11-09,8.1813,47.6078,307,Dogern (Leibstadt)
6253,2001-10-01,2020-11-09,12.5667,52.4228,31,Brandenburg/Havel
6255,2018-10-18,2018-12-31,6.3968,49.4667,351,Perl/Saar
6258,2003-01-01,2020-11-09,9.4409,47.6845,461,Friedrichshafen-Unterraderach
6259,2004-06-01,2020-11-09,9.6033,49.021,524,Großerlach-Mannenweiler
6260,2002-12-01,2020-11-09,9.7040,49.3328,385,Ingelfingen-Stachenhausen
6262,2002-11-01,2020-11-09,9.8737,48.7695,413,Schwäbisch Gmünd-Weiler
6263,2004-07-01,2020-11-09,8.8219,47.7738,445,Singen
6264,2004-06-01,2020-11-09,8.6500,51.414,457,Brilon-Thülen
6265,2004-05-01,2020-11-09,12.3867,52.3613,36,Wusterwitz
6266,2004-09-01,2020-11-09,10.9626,52.0304,112,Huy-Pabstorf
6272,2004-10-01,2020-11-09,10.2518,50.8426,283,Moorgrund Gräfen-Nitzendorf
6273,2004-06-01,2020-11-09,11.8551,52.5075,36,Demker
6275,2004-07-01,2020-11-09,9.4627,48.6705,325,Notzingen
6277,1971-01-01,1990-04-30,10.6667,52.4167,66,Wolfsburg (Schleuse)
6304,2002-10-01,2006-12-31,11.5053,49.3533,550,Pilsach-Litzlohe
6305,2004-12-01,2020-11-09,10.4978,51.2061,193,Mühlhausen/Thüringen-Görmar
6310,2004-08-01,2020-11-09,13.8239,54.1049,1,Karlshagen
6312,2004-11-01,2020-09-30,10.6418,49.5314,362,Markt Erlbach-Mosbach
6314,1949-02-01,2020-11-09,13.3003,51.0507,308,Nossen
6336,2005-11-01,2020-11-09,9.6540,50.0132,288,Lohr/Main-Halsbach
6337,2004-08-01,2020-11-09,7.5194,51.7663,59,Lüdinghausen-Brochtrup
6344,2004-12-01,2020-11-09,8.1423,50.394,168,Runkel-Ennerich
6346,2005-02-01,2020-11-09,11.2035,48.207,531,Maisach-Galgen
6347,2005-03-01,2020-11-09,10.2972,50.0579,304,Schonungen-Mainberg
7075,2005-02-01,2020-11-09,11.8493,48.702,429,Elsendorf-Horneck
7099,2004-11-01,2020-11-09,10.3966,52.0111,187,Liebenburg-Othfresen
7105,2005-06-01,2020-11-09,12.6548,47.835,719,Siegsdorf-Höll
7106,2006-09-01,2020-11-09,8.4565,52.0714,105,Bielefeld-Deppendorf
7135,1951-01-01,2004-12-31,9.6804,47.9655,565,Aulendorf-Haslach
7187,2004-12-01,2020-11-09,9.4063,49.7636,193,Freudenberg/Main-Boxtal
7244,1967-01-01,2004-09-30,13.0319,53.1424,62,Neuglobsow (HM)
7298,2005-07-01,2020-11-09,9.0425,54.5268,5,Hattstedt
7308,1985-02-06,2018-01-25,11.1540,47.8847,541,Wielenbach
7319,2005-03-01,2020-11-09,10.7393,48.7374,435,Donauwörth-Osterweiler
7321,2005-09-01,2020-11-09,11.3321,51.1507,160,Olbersleben
7325,2011-09-01,2017-01-16,10.9794,47.4167,2650,Schneefernerhaus
7329,2005-11-01,2020-11-09,12.2863,50.5467,465,Treuen
7330,2005-10-01,2020-11-09,7.9780,51.4633,159,Arnsberg-Neheim
7331,2005-09-01,2020-11-09,10.2674,48.6099,468,Hermaringen-Allewind
7341,2005-07-15,2020-11-09,8.7862,50.09,119,Offenbach-Wetterpark
7343,2006-04-01,2020-11-09,13.4816,50.6199,688,Deutschneudorf-Brüderwiese
7350,2006-08-01,2020-11-09,12.8231,49.1088,585,Prackenbach-Neuhäusl
7351,2005-09-08,2020-11-09,13.4175,53.3175,116,Feldberg/Mecklenburg
7364,2007-01-01,2020-11-09,12.3042,51.682,74,Jeßnitz
7367,2007-12-01,2020-11-09,9.8072,51.9643,144,Alfeld
7368,2007-11-01,2020-11-09,10.3621,51.0007,312,Eisenach
7369,2007-11-01,2020-11-09,10.3661,49.1623,475,Feuchtwangen-Heilbronn
7370,2006-12-11,2020-11-09,12.6838,49.391,499,Waldmünchen
7373,2006-03-01,2020-11-09,6.7024,53.5984,3,Borkum-Flugplatz
7374,2006-03-01,2020-11-09,6.9409,52.0813,46,Ahaus
7389,2006-12-01,2020-11-09,13.8427,52.7461,82,Heckelberg
7391,2012-02-01,2020-11-09,8.9669,49.5561,443,Oberzent-Beerfelden-Vogelherd
7392,2008-01-01,2020-11-09,10.4487,50.3332,304,Aubstadt
7393,2010-01-01,2020-11-09,14.2533,51.4493,116,Hoyerswerda
7394,2006-06-01,2020-11-09,11.9745,50.0315,622,Wunsiedel-Schönbrunn
7395,2007-12-01,2020-11-09,12.5388,48.6595,351,Gottfrieding
7396,2008-05-01,2020-11-09,9.2247,50.5084,743,Hoherodskopf/Vogelsberg
7403,2007-03-30,2020-11-09,10.0324,47.7955,672,Leutkirch-Herlazhofen
7410,2011-02-01,2020-11-09,9.0224,50.7513,350,Neu-Ulrichstein
7412,2006-10-01,2020-11-09,9.4238,50.0083,340,Neuhütten/Spessart
7416,2008-09-11,2020-11-09,8.2733,51.0112,541,Birkelbach
7419,2006-12-01,2020-11-09,12.0756,50.661,389,Langenwetzendorf-Göttendorf
7420,2007-04-01,2020-11-09,11.7112,51.1044,246,Naumburg/Saale-Kreipitzsch
7424,2006-12-01,2020-11-09,12.9073,47.7724,457,Piding
7427,2007-09-01,2020-11-09,9.9255,54.0188,17,Padenstedt (Pony-Park)
7428,2007-05-01,2020-11-09,10.8156,50.4167,397,Veilsdorf
7431,2007-11-01,2020-11-09,11.5524,48.013,604,Oberhaching-Laufzorn
7432,2007-05-01,2020-11-09,10.6627,52.6423,72,Wittingen-Vorhop
10510,2009-01-01,2020-11-09,9.5046,48.8059,241,Winterbach/Remstal
13667,2006-11-23,2008-07-06,7.8450,48.0006,274,Freiburg-Mitte
13670,2007-05-31,2020-11-09,6.7018,51.5088,24,Duisburg-Baerl
13674,2007-08-01,2020-11-09,8.9053,49.2943,237,Waibstadt
13675,2007-11-01,2020-11-09,9.4077,52.0818,77,Hameln-Hastenbeck
13676,2010-01-01,2020-11-09,12.0323,48.8608,378,Langquaid-Oberschneidhart
13693,2008-06-11,2020-11-09,8.3111,51.9258,70,Gütersloh/Ems
13696,2007-12-01,2020-11-09,7.4048,51.5966,60,Waltrop-Abdinghof
13700,2008-05-01,2020-11-09,7.3411,51.3329,205,Gevelsberg-Oberbröking
13701,2008-09-01,2020-11-09,9.9885,51.1945,250,Eschwege-Eltmannshausen
13710,2008-04-01,2020-11-09,12.2576,48.5734,490,Landshut-Reithof
13711,2007-12-01,2020-11-09,11.5150,50.682,289,Krölpa-Rockendorf
13713,2007-11-01,2020-11-09,7.6289,51.0899,386,Meinerzhagen-Redlendorf
13776,2008-03-01,2010-12-31,9.9524,52.1789,85,Hildesheim-Drispenstedt
13777,2008-06-01,2020-11-09,10.9592,52.2467,110,Helmstedt-Emmerstedt
13900,1995-01-01,2019-03-11,9.3580,50.2688,145,"Soden,Bad-Salmünster (Kläranlage)"
13901,1979-02-01,2020-11-09,7.1998,51.7343,41,Haltern (Wasserwerk)
13903,2008-09-28,2009-08-31,8.3167,54.0167,15,Bake Zulu
13904,2008-09-28,2008-12-30,6.3333,55.0,3,Nordseeboje 2
13932,1987-05-21,2020-11-09,13.1938,48.3617,388,Rotthalmünster (Landwirtschaftsamt)
13952,2009-02-01,2020-11-09,8.0094,51.4089,278,Arnsberg-Müschede
13965,2008-12-01,2020-11-09,8.8134,48.2639,619,Balingen-Bronnhaupten
14003,1974-10-01,1980-09-30,10.6144,47.8619,728,Kaufbeuren (Flugplatz)
14138,2009-09-14,2017-01-16,14.1224,52.1655,73,Falkenberg (Grenzschichtmessfeld)
14311,1961-01-01,2005-12-31,6.5528,50.15,530,Hersdorf-Weißenseifen
15000,2011-04-01,2020-11-09,6.0244,50.7983,231,Aachen-Orsbach
15044,2011-10-01,2020-11-09,7.4058,50.4517,199,Neuwied-Feldkirchen-Hüllenberg
15120,2012-03-01,2020-11-09,8.7019,51.5572,379,Haaren
15122,2012-04-01,2020-11-09,10.2854,49.52,380,Ergersheim-Neuherberg
15189,2013-05-01,2020-11-09,12.5936,53.8281,12,Sukow-Levitzow
15190,2018-07-01,2020-11-09,6.4349,51.6802,18,Xanten (Wasserwerk)
15200,2013-06-01,2020-11-09,7.2157,51.2531,327,Wuppertal
15207,2013-11-01,2020-11-09,9.3590,51.2835,317,Schauenburg-Elgershausen
15214,2013-11-01,2020-11-09,10.8075,47.6248,808,Halblech-Bayerniederhofen
15444,2014-09-01,2020-11-09,9.9216,48.4418,593,Ulm-Mähringen
15520,2015-09-01,2020-11-09,12.2956,47.819,656,Frasdorf-Greimelberg
15526,1891-01-01,1935-12-31,9.9716,53.5467,29,Hamburg (Deutsche Seewarte)
15547,2016-10-01,2020-11-09,9.1428,49.1259,215,Heilbronn/Neckar
15555,2016-05-01,2020-11-09,10.5849,47.8761,815,Kaufbeuren-Oberbeuren
15801,2020-10-02,2020-11-09,13.5922,48.8257,717,Hinterschmiding-Sonndorf
15926,1951-01-01,1955-10-20,12.1330,49.341,370,Fronberg (Schwandorf)
15951,1976-04-01,2004-08-31,7.5882,49.2121,280,Pirmasens (Kläranlage)
15963,1954-01-01,2004-11-30,6.5089,51.3258,40,St. Tönis
15965,1969-05-01,1984-08-31,9.7838,50.3102,350,"Brückenau, Bad (Elisabethenhof)"
15976,2020-04-02,2020-11-09,8.2107,49.9529,216,Ober-Olm/Bellem
15978,2020-04-02,2020-11-09,7.8618,49.5044,316,Sembach
15979,1948-01-01,1979-03-31,7.5153,49.9311,426,Sargenroth
16085,1960-07-01,1961-12-31,8.6011,53.5874,8,Leherheide
19087,1957-05-01,1995-11-30,13.5528,48.8049,645,Freyung vorm Wald
19171,2020-09-01,2020-11-09,9.8553,54.0038,13,Hasenkrug-Hardebek
19172,2020-09-01,2020-11-09,9.3880,54.0246,48,Wacken
